gene_id	status
LOC116610621	unmethylated
LOC5503245	unmethylated
LOC116610196	unmethylated
LOC116610191	unmethylated
LOC116610192	unmethylated
LOC5502860	unmethylated
LOC5502866	unmethylated
LOC5502858	unmethylated
LOC125559783	unmethylated
LOC125559784	unmethylated
LOC116618840	unmethylated
LOC125560597	unmethylated
LOC116618873	unmethylated
LOC5513472	unmethylated
LOC5513475	unmethylated
LOC116618851	unmethylated
LOC5513479	unmethylated
LOC116618868	unmethylated
LOC116618880	unmethylated
LOC116618881	unmethylated
LOC5513480	unmethylated
LOC116618883	unmethylated
LOC116618847	unmethylated
LOC116618848	unmethylated
LOC125560693	unmethylated
LOC116618869	unmethylated
LOC5513485	unmethylated
LOC5513456	unmethylated
LOC5513457	unmethylated
LOC125560725	unmethylated
LOC5513491	unmethylated
LOC5513460	unmethylated
LOC5513461	unmethylated
LOC5513496	unmethylated
LOC116618849	unmethylated
LOC5513501	unmethylated
LOC5513466	unmethylated
LOC5501643	unmethylated
LOC5501642	unmethylated
LOC5501640	unmethylated
LOC116608899	unmethylated
LOC116608016	unmethylated
LOC116608019	unmethylated
LOC5500988	unmethylated
LOC116611253	unmethylated
LOC5500990	unmethylated
LOC116606811	unmethylated
LOC125560726	unmethylated
LOC116615435	unmethylated
LOC5508265	unmethylated
LOC116615443	unmethylated
LOC125560727	unmethylated
LOC5508257	unmethylated
LOC5508256	unmethylated
LOC5507405	unmethylated
LOC5508259	unmethylated
LOC5508279	unmethylated
LOC5508281	unmethylated
LOC5508282	unmethylated
LOC116615434	unmethylated
LOC5508286	unmethylated
LOC5508289	unmethylated
LOC5498972	unmethylated
LOC5498973	unmethylated
LOC116616885	unmethylated
LOC116616888	unmethylated
LOC5510012	unmethylated
LOC116616900	unmethylated
LOC116610285	unmethylated
LOC5502609	unmethylated
LOC5502615	unmethylated
LOC5502614	unmethylated
LOC116610158	unmethylated
LOC5498617	unmethylated
LOC116610165	unmethylated
LOC5502610	unmethylated
LOC5502681	unmethylated
LOC116610206	unmethylated
LOC5502680	unmethylated
LOC5502682	unmethylated
LOC5502685	unmethylated
LOC5502676	unmethylated
LOC5502678	unmethylated
LOC5510794	unmethylated
LOC5510795	unmethylated
LOC116617363	unmethylated
LOC116617364	unmethylated
LOC5510791	unmethylated
LOC5510796	unmethylated
LOC116617372	unmethylated
LOC116617370	unmethylated
LOC125556668	unmethylated
LOC5510797	unmethylated
LOC5510798	unmethylated
LOC5510790	unmethylated
LOC5510816	unmethylated
LOC5510818	unmethylated
LOC125560648	unmethylated
LOC116617354	unmethylated
LOC5510807	unmethylated
LOC5510808	unmethylated
LOC125560630	unmethylated
LOC5510809	unmethylated
LOC5510825	unmethylated
LOC116617362	unmethylated
LOC5510810	unmethylated
LOC125560734	unmethylated
LOC116617367	unmethylated
LOC116617350	unmethylated
LOC116617360	unmethylated
LOC125560638	unmethylated
LOC116605771	unmethylated
LOC5510831	unmethylated
LOC125560721	unmethylated
LOC5512710	unmethylated
LOC5512711	unmethylated
LOC5512712	unmethylated
LOC5512713	unmethylated
LOC116608141	unmethylated
LOC5501086	unmethylated
LOC5515609	unmethylated
LOC5515629	unmethylated
LOC5496417	unmethylated
LOC116619967	unmethylated
LOC5515608	unmethylated
LOC5515625	unmethylated
LOC5515617	unmethylated
LOC116619978	unmethylated
LOC125560699	unmethylated
LOC5515618	unmethylated
LOC116618768	unmethylated
LOC125560629	unmethylated
LOC125560739	unmethylated
LOC116619995	unmethylated
LOC5515663	unmethylated
LOC5515632	unmethylated
LOC5515665	unmethylated
LOC5515636	unmethylated
LOC125560740	unmethylated
LOC5515668	unmethylated
LOC116619953	unmethylated
LOC5515670	unmethylated
LOC116619985	unmethylated
LOC5515676	unmethylated
LOC5515643	unmethylated
LOC5515644	unmethylated
LOC116614743	unmethylated
LOC116619993	unmethylated
LOC116619980	unmethylated
LOC5515682	unmethylated
LOC5515649	unmethylated
LOC116619959	unmethylated
LOC5515683	unmethylated
LOC125560694	unmethylated
LOC5515686	unmethylated
LOC5515651	unmethylated
LOC5515687	unmethylated
LOC5515688	unmethylated
LOC116620006	unmethylated
LOC116619950	unmethylated
LOC5515656	unmethylated
LOC5515691	unmethylated
LOC116619997	unmethylated
LOC5515662	unmethylated
LOC5509271	unmethylated
LOC116616203	unmethylated
LOC5509265	unmethylated
LOC125560742	unmethylated
LOC5509273	unmethylated
LOC5509267	unmethylated
LOC5509276	unmethylated
LOC5509269	unmethylated
LOC5522365	unmethylated
LOC5522364	unmethylated
LOC116604795	unmethylated
LOC5522361	unmethylated
LOC5522360	unmethylated
LOC5522226	unmethylated
LOC5504231	unmethylated
LOC116615503	unmethylated
LOC125560768	unmethylated
LOC5518569	unmethylated
LOC5522358	unmethylated
LOC5522224	unmethylated
LOC5522356	unmethylated
LOC5522355	unmethylated
LOC5522353	unmethylated
LOC5522223	unmethylated
LOC5522222	unmethylated
LOC5522221	unmethylated
LOC5522352	unmethylated
LOC5522219	unmethylated
LOC5522350	unmethylated
LOC116604731	unmethylated
LOC116604775	unmethylated
LOC116604773	unmethylated
LOC5522218	unmethylated
LOC116604807	unmethylated
LOC5522217	unmethylated
LOC5522215	unmethylated
LOC125560763	unmethylated
LOC116604805	unmethylated
LOC5522338	unmethylated
LOC5522337	unmethylated
LOC5522213	unmethylated
LOC116604825	unmethylated
LOC5522331	unmethylated
LOC116604803	unmethylated
LOC5522210	unmethylated
LOC116604798	unmethylated
LOC5522329	unmethylated
LOC5522327	unmethylated
LOC5522326	unmethylated
LOC5522325	unmethylated
LOC5522209	unmethylated
LOC5522324	unmethylated
LOC5522323	unmethylated
LOC116604784	unmethylated
LOC116604783	unmethylated
LOC125560746	unmethylated
LOC116606352	unmethylated
LOC5522208	unmethylated
LOC5522207	unmethylated
LOC5522321	unmethylated
LOC5522320	unmethylated
LOC116604781	unmethylated
LOC116615324	unmethylated
LOC116618550	unmethylated
LOC5511374	unmethylated
LOC116617745	unmethylated
LOC116617743	unmethylated
LOC5511370	unmethylated
LOC125560747	unmethylated
LOC5511368	unmethylated
LOC116617737	unmethylated
LOC5511362	unmethylated
LOC5511373	unmethylated
LOC5511369	unmethylated
LOC5511357	unmethylated
LOC5511365	unmethylated
LOC5511371	unmethylated
LOC5511376	unmethylated
LOC116617732	unmethylated
LOC5511358	unmethylated
LOC125560748	unmethylated
LOC5511372	unmethylated
LOC5511383	unmethylated
LOC5511387	unmethylated
LOC5511389	unmethylated
LOC5511390	unmethylated
LOC5511392	unmethylated
LOC116617750	unmethylated
LOC5511384	unmethylated
LOC5511393	unmethylated
LOC116617756	unmethylated
LOC5511385	unmethylated
LOC5511397	unmethylated
LOC5511400	unmethylated
LOC125560750	unmethylated
LOC125560604	unmethylated
LOC125560752	unmethylated
LOC116611846	unmethylated
LOC5506384	unmethylated
LOC116614124	unmethylated
LOC116614133	unmethylated
LOC5506383	unmethylated
LOC5506379	unmethylated
LOC5506361	unmethylated
LOC5506371	unmethylated
LOC116614128	unmethylated
LOC5506364	unmethylated
LOC116614120	unmethylated
LOC5506378	unmethylated
LOC125560754	unmethylated
LOC125560755	unmethylated
LOC5506369	unmethylated
LOC5506374	unmethylated
LOC5506358	unmethylated
LOC5506372	unmethylated
LOC5506360	unmethylated
LOC125560780	unmethylated
LOC5503438	unmethylated
LOC5503441	unmethylated
LOC5503442	unmethylated
LOC5503445	unmethylated
LOC5503446	unmethylated
LOC5503440	unmethylated
LOC116611452	unmethylated
LOC116611458	unmethylated
LOC116611456	unmethylated
LOC116611457	unmethylated
LOC5503448	unmethylated
LOC5503451	unmethylated
LOC5509853	unmethylated
LOC116616811	unmethylated
LOC125560682	unmethylated
LOC5509863	unmethylated
LOC5509846	unmethylated
LOC116616831	unmethylated
LOC116616801	unmethylated
LOC5509856	unmethylated
LOC5509848	unmethylated
LOC5509859	unmethylated
LOC5509862	unmethylated
LOC116616809	unmethylated
LOC116616821	unmethylated
LOC116616829	unmethylated
LOC5509865	unmethylated
LOC5509870	unmethylated
LOC5509871	unmethylated
LOC116616815	unmethylated
LOC5509877	unmethylated
LOC116616827	unmethylated
LOC125560607	unmethylated
LOC5509879	unmethylated
LOC5509880	unmethylated
LOC5509975	unmethylated
LOC5509983	unmethylated
LOC5509982	unmethylated
LOC5509977	unmethylated
LOC5509984	unmethylated
LOC5509992	unmethylated
LOC5509997	unmethylated
LOC5509996	unmethylated
LOC5509991	unmethylated
LOC125560759	unmethylated
LOC5510017	unmethylated
LOC5510019	unmethylated
LOC116616887	unmethylated
LOC5510020	unmethylated
LOC125556658	unmethylated
LOC5510002	unmethylated
LOC5510003	unmethylated
LOC125560760	unmethylated
LOC5499900	unmethylated
LOC5499672	unmethylated
LOC116609793	unmethylated
LOC125560706	unmethylated
LOC116613947	unmethylated
LOC5506080	unmethylated
LOC116618441	unmethylated
LOC5506090	unmethylated
LOC116613957	unmethylated
LOC5506084	unmethylated
LOC5506078	unmethylated
LOC5506082	unmethylated
LOC5506085	unmethylated
LOC5504980	unmethylated
LOC5504979	unmethylated
LOC5504983	unmethylated
LOC116612559	unmethylated
LOC5504984	unmethylated
LOC5503016	unmethylated
LOC116610604	unmethylated
LOC5503021	unmethylated
LOC5504986	unmethylated
LOC116610601	unmethylated
LOC5503017	unmethylated
LOC5503024	unmethylated
LOC116618305	unmethylated
LOC116601842	unmethylated
LOC5512458	unmethylated
LOC5512456	unmethylated
LOC5512455	unmethylated
LOC5512454	unmethylated
LOC116618332	unmethylated
LOC116618319	unmethylated
LOC116618330	unmethylated
LOC116618341	unmethylated
LOC5512452	unmethylated
LOC5512453	unmethylated
LOC5512451	unmethylated
LOC116618313	unmethylated
LOC5512475	unmethylated
LOC116618336	unmethylated
LOC5512449	unmethylated
LOC5512474	unmethylated
LOC5512472	unmethylated
LOC125560665	unmethylated
LOC5512467	unmethylated
LOC116618343	unmethylated
LOC5512466	unmethylated
LOC5512465	unmethylated
LOC116618347	unmethylated
LOC5512442	unmethylated
LOC116618329	unmethylated
LOC125556753	unmethylated
LOC5512462	unmethylated
LOC116618323	unmethylated
LOC116618328	unmethylated
LOC116618308	unmethylated
LOC5512437	unmethylated
LOC116618307	unmethylated
LOC116618306	unmethylated
LOC5512429	unmethylated
LOC116618325	unmethylated
LOC5512427	unmethylated
LOC116618327	unmethylated
LOC125560684	unmethylated
LOC125560611	unmethylated
LOC5512434	unmethylated
LOC5512417	unmethylated
LOC125560612	unmethylated
LOC116618345	unmethylated
LOC116618339	unmethylated
LOC5512421	unmethylated
LOC116609466	unmethylated
LOC125560599	unmethylated
LOC116609467	unmethylated
LOC5502022	unmethylated
LOC5502029	unmethylated
LOC116609462	unmethylated
LOC5502023	unmethylated
LOC125560753	unmethylated
LOC5500914	unmethylated
LOC5500913	unmethylated
LOC5500912	unmethylated
LOC5514530	unmethylated
LOC116619410	unmethylated
LOC5501659	unmethylated
LOC116610678	unmethylated
LOC116619411	unmethylated
LOC5514524	unmethylated
LOC5514561	unmethylated
LOC5514523	unmethylated
LOC5514520	unmethylated
LOC5514518	unmethylated
LOC5496459	unmethylated
LOC5514517	unmethylated
LOC125560675	unmethylated
LOC116619408	unmethylated
LOC116619398	unmethylated
LOC116619380	unmethylated
LOC5514513	unmethylated
LOC5503201	unmethylated
LOC125560635	unmethylated
LOC116610741	unmethylated
LOC116605419	unmethylated
LOC116610740	unmethylated
LOC116602624	unmethylated
LOC116605418	unmethylated
LOC5503197	unmethylated
LOC125560623	unmethylated
LOC125560614	unmethylated
LOC125560615	unmethylated
LOC116610745	unmethylated
LOC116610744	unmethylated
LOC5503203	unmethylated
LOC116610737	unmethylated
LOC5503195	unmethylated
LOC116610739	unmethylated
LOC116610743	unmethylated
LOC5512958	unmethylated
LOC5512956	unmethylated
LOC116618547	unmethylated
LOC5512955	unmethylated
LOC5512920	unmethylated
LOC5499231	unmethylated
LOC116618565	unmethylated
LOC5512952	unmethylated
LOC5512950	unmethylated
LOC5512917	unmethylated
LOC5512948	unmethylated
LOC5512916	unmethylated
LOC116618545	unmethylated
LOC116618533	unmethylated
LOC116618532	unmethylated
LOC5502362	unmethylated
LOC5502360	unmethylated
LOC5499251	unmethylated
LOC125560618	unmethylated
LOC116609823	unmethylated
LOC5502348	unmethylated
LOC5502347	unmethylated
LOC5506988	unmethylated
LOC5506976	unmethylated
LOC116614431	unmethylated
LOC116614441	unmethylated
LOC116614438	unmethylated
LOC5506979	unmethylated
LOC5506981	unmethylated
LOC116614430	unmethylated
LOC5506983	unmethylated
LOC116619740	unmethylated
LOC116614442	unmethylated
LOC125560620	unmethylated
LOC125560720	unmethylated
LOC125560719	unmethylated
LOC5506973	unmethylated
LOC5501335	unmethylated
LOC5504482	unmethylated
LOC5504474	unmethylated
LOC5504472	unmethylated
LOC5504468	unmethylated
LOC5504467	unmethylated
LOC125560762	unmethylated
LOC116613690	methylated
LOC5505848	methylated
LOC5505843	methylated
LOC5505839	methylated
LOC5505836	methylated
LOC5505840	methylated
LOC5505830	methylated
LOC5505837	methylated
LOC5505841	methylated
LOC5505838	methylated
LOC5505823	methylated
LOC5505820	methylated
LOC5505826	methylated
LOC5505825	methylated
LOC5505828	methylated
LOC5505821	methylated
LOC116613693	methylated
LOC5505829	methylated
LOC116620356	methylated
LOC116620378	methylated
LOC5516290	methylated
LOC5516306	methylated
LOC5516298	methylated
LOC116620389	methylated
LOC5516286	methylated
LOC5503292	methylated
LOC5516291	methylated
LOC5516293	methylated
LOC5516287	methylated
LOC5516289	methylated
LOC116620368	methylated
LOC5516308	methylated
LOC116620382	methylated
LOC5516294	methylated
LOC5516317	methylated
LOC5516318	methylated
LOC5516355	methylated
LOC5516325	methylated
LOC5516356	methylated
LOC5516326	methylated
LOC116620371	methylated
LOC5516331	methylated
LOC5516332	methylated
LOC5516360	methylated
LOC116620347	methylated
LOC5516368	methylated
LOC5516342	methylated
LOC5516375	methylated
LOC5516376	methylated
LOC5516377	methylated
LOC5516380	methylated
LOC5516345	methylated
LOC5516346	methylated
LOC5515183	methylated
LOC5515185	methylated
LOC116619749	methylated
LOC5515190	methylated
LOC5515186	methylated
LOC5515196	methylated
LOC116611762	methylated
LOC116611763	methylated
LOC5506246	methylated
LOC5506262	methylated
LOC5506252	methylated
LOC5509821	methylated
LOC5509819	methylated
LOC5509839	methylated
LOC5509814	methylated
LOC5509813	methylated
LOC5509812	methylated
LOC5509837	methylated
LOC5509832	methylated
LOC5509831	methylated
LOC5509830	methylated
LOC5509828	methylated
LOC5509827	methylated
LOC5509826	methylated
LOC5509805	methylated
LOC5509797	methylated
LOC5509803	methylated
LOC5509804	methylated
LOC116616799	methylated
LOC5509784	methylated
LOC5506266	methylated
LOC116614053	methylated
LOC5506263	methylated
LOC5504823	methylated
LOC5506255	methylated
LOC5506265	methylated
LOC5506258	methylated
LOC5506253	methylated
LOC116614039	methylated
LOC5506257	methylated
LOC5506264	methylated
LOC5499958	methylated
LOC116614044	methylated
LOC5506272	methylated
LOC5506273	methylated
LOC5501255	methylated
LOC5501252	methylated
LOC5501257	methylated
LOC116608340	methylated
LOC5504880	methylated
LOC5504885	methylated
LOC116612487	methylated
LOC5504868	methylated
LOC5504884	methylated
LOC116612486	methylated
LOC5504874	methylated
LOC116612481	methylated
LOC5504886	methylated
LOC116614552	methylated
LOC5517097	methylated
LOC116616902	methylated
LOC116601987	methylated
LOC5517092	methylated
LOC5517100	methylated
LOC5517164	methylated
LOC5517105	methylated
LOC5517165	methylated
LOC125568053	methylated
LOC5517166	methylated
LOC116621149	methylated
LOC5517107	methylated
LOC5517108	methylated
LOC5517109	methylated
LOC5517171	methylated
LOC5517172	methylated
LOC5517110	methylated
LOC5517173	methylated
LOC5517111	methylated
LOC5517112	methylated
LOC5517113	methylated
LOC5517115	methylated
LOC5517116	methylated
LOC5517117	methylated
LOC5517175	methylated
LOC5517119	methylated
LOC5517177	methylated
LOC5517178	methylated
LOC5517120	methylated
LOC5517179	methylated
LOC5517121	methylated
LOC5517122	methylated
LOC5517123	methylated
LOC5517180	methylated
LOC5517124	methylated
LOC5517181	methylated
LOC5517182	methylated
LOC5517127	methylated
LOC116621197	methylated
LOC5496566	methylated
LOC116608874	methylated
LOC116621203	methylated
LOC5517135	methylated
LOC5517136	methylated
LOC5517191	methylated
LOC5517192	methylated
LOC116621201	methylated
LOC5517137	methylated
LOC5517193	methylated
LOC5517139	methylated
LOC5517140	methylated
LOC5517141	methylated
LOC5517142	methylated
LOC5517198	methylated
LOC5517144	methylated
LOC5517145	methylated
LOC5517200	methylated
LOC125568023	methylated
LOC116621171	methylated
LOC5517149	methylated
LOC5517150	methylated
LOC5517151	methylated
LOC116609221	methylated
LOC125564402	methylated
LOC5517154	methylated
LOC5517207	methylated
LOC5517208	methylated
LOC5517210	methylated
LOC5517156	methylated
LOC5517211	methylated
LOC116621178	methylated
LOC116621177	methylated
LOC5503596	methylated
LOC5503595	methylated
LOC5510684	methylated
LOC5510683	methylated
LOC5510658	methylated
LOC125574485	methylated
LOC5510657	methylated
LOC5510656	methylated
LOC5510652	methylated
LOC5510651	methylated
LOC5510675	methylated
LOC5510648	methylated
LOC5510647	methylated
LOC5510674	methylated
LOC5510643	methylated
LOC5510642	methylated
LOC5510671	methylated
LOC5510669	methylated
LOC5510668	methylated
LOC5510667	methylated
LOC5510639	methylated
LOC5510666	methylated
LOC5506451	methylated
LOC116614158	methylated
LOC125560910	methylated
LOC116614167	methylated
LOC5519138	methylated
LOC5498036	methylated
LOC116609609	methylated
LOC116602967	methylated
LOC5519131	methylated
LOC5498116	methylated
LOC5519125	methylated
LOC5519063	methylated
LOC5519122	methylated
LOC5519058	methylated
LOC116602974	methylated
LOC5504514	methylated
LOC5519120	methylated
LOC5519119	methylated
LOC5519118	methylated
LOC5519055	methylated
LOC5519117	methylated
LOC5519053	methylated
LOC5499274	methylated
LOC116605154	methylated
LOC116603018	methylated
LOC5519050	methylated
LOC5519109	methylated
LOC5519049	methylated
LOC125567564	methylated
LOC5519108	methylated
LOC5519044	methylated
LOC5519100	methylated
LOC5519038	methylated
LOC5519092	methylated
LOC5519091	methylated
LOC5519090	methylated
LOC5519089	methylated
LOC125569493	methylated
LOC5519087	methylated
LOC5519086	methylated
LOC5519036	methylated
LOC5519085	methylated
LOC5519081	methylated
LOC5519079	methylated
LOC5519029	methylated
LOC116603011	methylated
LOC125570164	methylated
LOC5519027	methylated
LOC116602959	methylated
LOC5519076	methylated
LOC125570102	methylated
LOC125570174	methylated
LOC5519023	methylated
LOC125570198	methylated
LOC5519018	methylated
LOC5519014	methylated
LOC5519021	methylated
LOC5519007	methylated
LOC5519003	methylated
LOC5519010	methylated
LOC5520487	methylated
LOC116603922	methylated
LOC5520483	methylated
LOC5520481	methylated
LOC5520469	methylated
LOC5520472	methylated
LOC5520474	methylated
LOC5499055	methylated
LOC125565087	methylated
LOC5520599	methylated
LOC5520600	methylated
LOC5520497	methylated
LOC5520398	methylated
LOC5520396	methylated
LOC5520395	methylated
LOC5520394	methylated
LOC5520392	methylated
LOC5520390	methylated
LOC5520467	methylated
LOC5520389	methylated
LOC5520388	methylated
LOC5520462	methylated
LOC5520461	methylated
LOC116605201	methylated
LOC5520452	methylated
LOC125561075	methylated
LOC5520449	methylated
LOC5520378	methylated
LOC5520377	methylated
LOC5520376	methylated
LOC116603750	methylated
LOC5520373	methylated
LOC5520445	methylated
LOC5520372	methylated
LOC5520371	methylated
LOC5520370	methylated
LOC5520369	methylated
LOC5520444	methylated
LOC5520442	methylated
LOC5520428	methylated
LOC5520350	methylated
LOC5520427	methylated
LOC5520426	methylated
LOC116603727	methylated
LOC5520349	methylated
LOC5520348	methylated
LOC5520425	methylated
LOC5520345	methylated
LOC5520423	methylated
LOC5520421	methylated
LOC5520340	methylated
LOC5500388	methylated
LOC116603748	methylated
LOC5520416	methylated
LOC5520338	methylated
LOC5520336	methylated
LOC5520329	methylated
LOC5520326	methylated
LOC5520325	methylated
LOC5520321	methylated
LOC5520320	methylated
LOC5520319	methylated
LOC5520302	methylated
LOC5520401	methylated
LOC5520400	methylated
LOC5520399	methylated
LOC5520296	methylated
LOC5520301	methylated
LOC5520300	methylated
LOC5520299	methylated
LOC5520278	methylated
LOC5520293	methylated
LOC5520291	methylated
LOC5520289	methylated
LOC116603706	methylated
LOC5520284	methylated
LOC5507512	methylated
LOC5507488	methylated
LOC5507495	methylated
LOC5507494	methylated
LOC5507505	methylated
LOC5507506	methylated
LOC5507515	methylated
LOC5507516	methylated
LOC5507517	methylated
LOC5507519	methylated
LOC5507520	methylated
LOC5507525	methylated
LOC5507526	methylated
LOC116614783	methylated
LOC116614781	methylated
LOC116614780	methylated
LOC5507521	methylated
LOC5505235	methylated
LOC5505244	methylated
LOC5505239	methylated
LOC116613058	methylated
LOC5505236	methylated
LOC5517487	methylated
LOC5517485	methylated
LOC5517484	methylated
LOC5517410	methylated
LOC5517483	methylated
LOC5517481	methylated
LOC5517480	methylated
LOC5517479	methylated
LOC116601154	methylated
LOC125566036	methylated
LOC5517474	methylated
LOC5517472	methylated
LOC5517405	methylated
LOC5517471	methylated
LOC5517404	methylated
LOC116601163	methylated
LOC5517469	methylated
LOC5517402	methylated
LOC5517467	methylated
LOC5517466	methylated
LOC5517465	methylated
LOC5517464	methylated
LOC5517400	methylated
LOC5517399	methylated
LOC5517461	methylated
LOC5517458	methylated
LOC5517398	methylated
LOC5517395	methylated
LOC5517394	methylated
LOC5517453	methylated
LOC5517392	methylated
LOC5517451	methylated
LOC5517390	methylated
LOC5517389	methylated
LOC5517449	methylated
LOC5517387	methylated
LOC5517386	methylated
LOC5517443	methylated
LOC116601182	methylated
LOC5517441	methylated
LOC5517435	methylated
LOC5517428	methylated
LOC5517381	methylated
LOC5517426	methylated
LOC5517379	methylated
LOC5517378	methylated
LOC116621573	methylated
LOC5517376	methylated
LOC5517423	methylated
LOC5517422	methylated
LOC5517414	methylated
LOC5517369	methylated
LOC116601176	methylated
LOC5517352	methylated
LOC5517367	methylated
LOC5517344	methylated
LOC5517350	methylated
LOC5515952	methylated
LOC5515951	methylated
LOC5515896	methylated
LOC5515949	methylated
LOC5515894	methylated
LOC5515890	methylated
LOC5515889	methylated
LOC5515888	methylated
LOC5515943	methylated
LOC116620093	methylated
LOC5515941	methylated
LOC116620084	methylated
LOC116620087	methylated
LOC5515884	methylated
LOC5515882	methylated
LOC5515880	methylated
LOC5515933	methylated
LOC5515876	methylated
LOC5515875	methylated
LOC5515930	methylated
LOC5515874	methylated
LOC5515871	methylated
LOC5515926	methylated
LOC5515925	methylated
LOC5515923	methylated
LOC5515922	methylated
LOC125558540	methylated
LOC5515920	methylated
LOC5515868	methylated
LOC5515913	methylated
LOC5515863	methylated
LOC5515861	methylated
LOC125558915	methylated
LOC116618440	methylated
LOC5515860	methylated
LOC5515902	methylated
LOC5515840	methylated
LOC5515841	methylated
LOC5515842	methylated
LOC5515845	methylated
LOC5515853	methylated
LOC116603717	methylated
LOC5515846	methylated
LOC5515844	methylated
LOC116618746	methylated
LOC5515851	methylated
LOC116620133	methylated
LOC5515855	methylated
LOC5515848	methylated
LOC116620132	methylated
LOC5515850	methylated
LOC5515847	methylated
LOC5515859	methylated
LOC5515849	methylated
LOC125560636	methylated
LOC116619734	methylated
LOC116617308	methylated
LOC125570079	methylated
LOC125562971	methylated
LOC116612020	methylated
LOC125562973	methylated
LOC125562975	methylated
LOC116613948	methylated
LOC125572009	methylated
LOC125571990	methylated
LOC125571976	methylated
LOC125568115	methylated
LOC125563361	methylated
LOC116605166	methylated
LOC116605165	methylated
LOC125562987	methylated
LOC125561854	methylated
LOC5505060	methylated
LOC116608307	methylated
LOC125570148	methylated
LOC5515978	methylated
LOC116612213	methylated
LOC125562993	methylated
LOC125568098	methylated
LOC5504509	methylated
LOC125556760	methylated
LOC5504510	methylated
LOC5502425	methylated
LOC5502423	methylated
LOC5502422	methylated
LOC5506310	methylated
LOC125563001	methylated
LOC125561406	methylated
LOC125563003	methylated
LOC125569625	methylated
LOC5506332	methylated
LOC5506333	methylated
LOC5506318	methylated
LOC5506311	methylated
LOC116614105	methylated
LOC5506312	methylated
LOC5506328	methylated
LOC5506309	methylated
LOC5506319	methylated
LOC116614107	methylated
LOC125561840	methylated
LOC5500205	methylated
LOC5506313	methylated
LOC5506314	methylated
LOC5506323	methylated
LOC5506324	methylated
LOC5506334	methylated
LOC5521085	methylated
LOC5520998	methylated
LOC5521000	methylated
LOC5521003	methylated
LOC5521004	methylated
LOC5521088	methylated
LOC5521009	methylated
LOC5521090	methylated
LOC5521016	methylated
LOC5521018	methylated
LOC5521094	methylated
LOC5521095	methylated
LOC5521096	methylated
LOC5501652	methylated
LOC125563013	methylated
LOC125563015	methylated
LOC5501654	methylated
LOC5501646	methylated
LOC5511134	methylated
LOC5511160	methylated
LOC5511129	methylated
LOC5511159	methylated
LOC5511158	methylated
LOC5511157	methylated
LOC5511127	methylated
LOC116617571	methylated
LOC5511149	methylated
LOC5511122	methylated
LOC5511121	methylated
LOC5511148	methylated
LOC5511120	methylated
LOC5511144	methylated
LOC5511117	methylated
LOC5511111	methylated
LOC116617560	methylated
LOC5511093	methylated
LOC5511104	methylated
LOC116617577	methylated
LOC5511096	methylated
LOC5511107	methylated
LOC116617584	methylated
LOC5501083	methylated
LOC5501085	methylated
LOC5501084	methylated
LOC5501082	methylated
LOC5501078	methylated
LOC5504703	methylated
LOC5504706	methylated
LOC5504697	methylated
LOC5504708	methylated
LOC5504702	methylated
LOC5502736	methylated
LOC5502743	methylated
LOC5502738	methylated
LOC5502739	methylated
LOC5502748	methylated
LOC116610250	methylated
LOC5507588	methylated
LOC5507589	methylated
LOC5507580	methylated
LOC125569861	methylated
LOC5507582	methylated
LOC5507592	methylated
LOC5507575	methylated
LOC5507581	methylated
LOC5507587	methylated
LOC5507584	methylated
LOC5507608	methylated
LOC5507609	methylated
LOC5507598	methylated
LOC5507610	methylated
LOC116614813	methylated
LOC5507600	methylated
LOC5507601	methylated
LOC5507612	methylated
LOC5507602	methylated
LOC5502198	methylated
LOC5502196	methylated
LOC5502193	methylated
LOC5502191	methylated
LOC5502187	methylated
LOC5502188	methylated
LOC5502186	methylated
LOC5502179	methylated
LOC5502190	methylated
LOC5502181	methylated
LOC5502184	methylated
LOC5502183	methylated
LOC5500019	methylated
LOC5500018	methylated
LOC5514391	methylated
LOC5502803	methylated
LOC5514407	methylated
LOC5514406	methylated
LOC5514385	methylated
LOC5514394	methylated
LOC5514389	methylated
LOC116619322	methylated
LOC5514393	methylated
LOC5514390	methylated
LOC5514396	methylated
LOC5514404	methylated
LOC5514449	methylated
LOC5514450	methylated
LOC5514410	methylated
LOC116619363	methylated
LOC5514411	methylated
LOC5514412	methylated
LOC5514451	methylated
LOC5514413	methylated
LOC5514452	methylated
LOC5514414	methylated
LOC5514453	methylated
LOC5520683	methylated
LOC116619353	methylated
LOC5514415	methylated
LOC5514416	methylated
LOC5514458	methylated
LOC5514417	methylated
LOC5514419	methylated
LOC5514420	methylated
LOC5514459	methylated
LOC5514422	methylated
LOC5514423	methylated
LOC5514424	methylated
LOC5514460	methylated
LOC5514427	methylated
LOC5514462	methylated
LOC5514428	methylated
LOC116619357	methylated
LOC5514429	methylated
LOC5514433	methylated
LOC5514434	methylated
LOC5514435	methylated
LOC5514436	methylated
LOC5514437	methylated
LOC116619305	methylated
LOC5514443	methylated
LOC5514444	methylated
LOC116619339	methylated
LOC116620789	methylated
LOC5512319	methylated
LOC116618239	methylated
LOC5512317	methylated
LOC5512341	methylated
LOC116614064	methylated
LOC5512312	methylated
LOC5512333	methylated
LOC116618224	methylated
LOC116618228	methylated
LOC5512309	methylated
LOC5512308	methylated
LOC5512307	methylated
LOC5512306	methylated
LOC5512305	methylated
LOC5498031	methylated
LOC5512302	methylated
